Time,Protocol,RNTI,Info
6576.078558,MAC-LTE,401,"UL-SCH: (SFN=192 , SF=3) UEId=0   (Long BSR) (3:77 bytes) (Padding:remainder) "
6576.349274,MAC-LTE,502,"UL-SCH: (SFN=144 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6576.401682,MAC-LTE,205,"UL-SCH: (SFN=111 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
6577.125693,MAC-LTE,211,"UL-SCH: (SFN=527 , SF=9) UEId=0   (Long BSR) (3:80 bytes) (Padding:remainder) "
6577.616517,MAC-LTE,502,"UL-SCH: (SFN=817 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
6577.907123,MAC-LTE,502,"UL-SCH: (SFN=111 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:206 bytes) "
6579.181248,MAC-LTE,205,"UL-SCH: (SFN=908 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
6579.416235,MAC-LTE,211,"UL-SCH: (SFN=815 , SF=6) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
6580.029796,MAC-LTE,401,"UL-SCH: (SFN=49  , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
6580.176754,MAC-LTE,508,"UL-SCH: (SFN=362 , SF=3) UEId=0   (Long BSR) (3:165 bytes) (Padding:remainder) "
6580.269233,MAC-LTE,208,"UL-SCH: (SFN=820 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
6580.56812,MAC-LTE,102,"UL-SCH: (SFN=79  , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
6580.809833,MAC-LTE,502,"UL-SCH: (SFN=11  , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:69 bytes) "
6581.278927,MAC-LTE,211,"UL-SCH: (SFN=352 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
6581.298974,MAC-LTE,401,"UL-SCH: (SFN=207 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
6581.347063,MAC-LTE,214,"UL-SCH: (SFN=1019, SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
6581.361706,MAC-LTE,211,"UL-SCH: (SFN=271 , SF=3) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
6581.39898,MAC-LTE,502,"UL-SCH: (SFN=256 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6581.869851,MAC-LTE,450,"UL-SCH: (SFN=850 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6581.922531,MAC-LTE,102,"UL-SCH: (SFN=817 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
6582.314312,MAC-LTE,450,"UL-SCH: (SFN=622 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
6582.566542,MAC-LTE,202,"UL-SCH: (SFN=610 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6582.696255,MAC-LTE,505,"UL-SCH: (SFN=186 , SF=9) UEId=0   (Short BSR) (3:74 bytes) (Padding:remainder) "
6583.057086,MAC-LTE,102,"UL-SCH: (SFN=509 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6583.409036,MAC-LTE,505,"UL-SCH: (SFN=701 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
6583.632386,MAC-LTE,208,"UL-SCH: (SFN=994 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6583.741281,MAC-LTE,102,"UL-SCH: (SFN=48  , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
6583.925921,MAC-LTE,214,"UL-SCH: (SFN=335 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
6583.969833,LTE RRC UL_CCCH,102,RRCConnectionReestablishmentRequest
6584.037315,MAC-LTE,508,"UL-SCH: (SFN=554 , SF=1) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
6584.100715,MAC-LTE,502,"UL-SCH: (SFN=325 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
6584.324406,MAC-LTE,208,"UL-SCH: (SFN=358 , SF=3) UEId=0   (Long BSR) (3:82 bytes) (Padding:remainder) "
6584.495036,MAC-LTE,205,"UL-SCH: (SFN=572 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
6584.607627,MAC-LTE,202,"UL-SCH: (SFN=177 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
6585.256015,MAC-LTE,202,"UL-SCH: (SFN=338 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
6585.475974,MAC-LTE,102,"UL-SCH: (SFN=249 , SF=3) UEId=0   (Long BSR) (3:64 bytes) (Padding:remainder) "
6585.594843,MAC-LTE,508,"UL-SCH: (SFN=316 , SF=7) UEId=0   (Long BSR) (3:71 bytes) (Padding:remainder) "
6585.778564,MAC-LTE,505,"UL-SCH: (SFN=577 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6585.858572,MAC-LTE,102,"UL-SCH: (SFN=554 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
6585.897483,MAC-LTE,102,"UL-SCH: (SFN=974 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6586.073527,MAC-LTE,401,"UL-SCH: (SFN=479 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
6586.245842,MAC-LTE,205,"UL-SCH: (SFN=755 , SF=9) UEId=0   (Long BSR) (Padding:remainder) "
6586.446379,MAC-LTE,502,"UL-SCH: (SFN=870 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6586.783719,MAC-LTE,505,"UL-SCH: (SFN=532 , SF=4) UEId=0   (Long BSR) (3:128 bytes) (Padding:remainder) "
6586.981355,MAC-LTE,208,"UL-SCH: (SFN=391 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6587.538223,MAC-LTE,502,"UL-SCH: (SFN=1004, SF=9) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6587.721825,MAC-LTE,211,"UL-SCH: (SFN=526 , SF=0) UEId=0   (Short BSR) (3:143 bytes) (Padding:remainder) "
6587.982707,MAC-LTE,217,"UL-SCH: (SFN=587 , SF=0) UEId=0   (Long BSR) (3:71 bytes) (Padding:remainder) "
6588.192059,MAC-LTE,208,"UL-SCH: (SFN=795 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
6588.492353,MAC-LTE,211,"UL-SCH: (SFN=84  , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
6588.548919,MAC-LTE,401,"UL-SCH: (SFN=39  , SF=1) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
6588.574675,MAC-LTE,401,"UL-SCH: (SFN=873 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
6588.951116,MAC-LTE,450,"UL-SCH: (SFN=329 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6588.975725,MAC-LTE,211,"UL-SCH: (SFN=807 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) "
6588.987038,MAC-LTE,505,"UL-SCH: (SFN=1006, SF=4) UEId=0   (Long BSR) (3:96 bytes) "
6589.23435,MAC-LTE,208,"UL-SCH: (SFN=60  , SF=0) UEId=0   (Short BSR) (3:206 bytes) (Padding:remainder) "
6589.568567,MAC-LTE,450,"UL-SCH: (SFN=538 , SF=9) UEId=0   (Long BSR) (Padding:remainder) "
6589.689272,MAC-LTE,211,"UL-SCH: (SFN=106 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
6590.77758,MAC-LTE,505,"UL-SCH: (SFN=453 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6591.260156,MAC-LTE,214,"UL-SCH: (SFN=848 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6591.441943,MAC-LTE,202,"UL-SCH: (SFN=21  , SF=8) UEId=0   (Long BSR) (Padding:remainder) "
6591.614366,MAC-LTE,502,"UL-SCH: (SFN=10  , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6591.834413,MAC-LTE,401,"UL-SCH: (SFN=85  , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
6591.859845,MAC-LTE,217,"UL-SCH: (SFN=523 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
6592.289713,MAC-LTE,508,"UL-SCH: (SFN=242 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6592.581983,MAC-LTE,214,"UL-SCH: (SFN=606 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6592.600868,MAC-LTE,102,"UL-SCH: (SFN=940 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6592.797539,MAC-LTE,205,"UL-SCH: (SFN=57  , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
6593.199565,MAC-LTE,508,"UL-SCH: (SFN=540 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6593.57323,MAC-LTE,505,"UL-SCH: (SFN=896 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
6593.747066,MAC-LTE,102,"UL-SCH: (SFN=206 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
6593.774327,MAC-LTE,401,"UL-SCH: (SFN=549 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
6593.874335,MAC-LTE,450,"UL-SCH: (SFN=921 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
6593.964344,MAC-LTE,401,"UL-SCH: (SFN=600 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
6594.088857,MAC-LTE,102,"UL-SCH: (SFN=658 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
6594.355762,PDCP-LTE,211, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=9      ||    [UL] [AM] SRB:1  [DATA] (P) sn=9   
6594.358814,MAC-LTE,450,"UL-SCH: (SFN=491 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6594.395313,MAC-LTE,502,"UL-SCH: (SFN=149 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
6594.787817,MAC-LTE,102,"UL-SCH: (SFN=1009, SF=3) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
6595.047067,MAC-LTE,211,"UL-SCH: (SFN=979 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
6595.813828,MAC-LTE,508,"UL-SCH: (SFN=345 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6595.832204,MAC-LTE,505,"UL-SCH: (SFN=418 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
6595.912553,MAC-LTE,217,"UL-SCH: (SFN=723 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6596.506811,MAC-LTE,202,"UL-SCH: (SFN=1009, SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
6596.680945,MAC-LTE,208,"UL-SCH: (SFN=1007, SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
6596.997211,MAC-LTE,401,"UL-SCH: (SFN=120 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
6597.394524,MAC-LTE,214,"UL-SCH: (SFN=261 , SF=5) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
6597.683934,MAC-LTE,211,"UL-SCH: (SFN=202 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
6597.799817,MAC-LTE,102,"UL-SCH: (SFN=579 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
6597.825785,MAC-LTE,401,"UL-SCH: (SFN=838 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
6597.976343,MAC-LTE,214,"UL-SCH: (SFN=364 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
6599.262613,MAC-LTE,508,"UL-SCH: (SFN=317 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
6599.353266,MAC-LTE,208,"UL-SCH: (SFN=688 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
6600.128372,MAC-LTE,102,"UL-SCH: (SFN=792 , SF=3) UEId=0   (Short BSR) (Padding:remainder) "
6600.619388,MAC-LTE,401,"UL-SCH: (SFN=488 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
6600.738748,MAC-LTE,505,"UL-SCH: (SFN=305 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) "
6600.798332,MAC-LTE,211,"UL-SCH: (SFN=770 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
6600.918464,PDCP-LTE,502, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=5   
6601.181277,MAC-LTE,450,"UL-SCH: (SFN=894 , SF=4) UEId=0   (Short BSR) (3:74 bytes) (Padding:remainder) "
6601.197773,PDCP-LTE,502, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=6   
6601.611549,MAC-LTE,202,"UL-SCH: (SFN=513 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
6601.801176,MAC-LTE,208,"UL-SCH: (SFN=763 , SF=3) UEId=0   (Long BSR) (3:82 bytes) (Padding:remainder) "
6602.228857,MAC-LTE,208,"UL-SCH: (SFN=331 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:72 bytes) "
6602.246039,MAC-LTE,208,"UL-SCH: (SFN=843 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6602.24972,MAC-LTE,401,"UL-SCH: (SFN=890 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6602.371237,MAC-LTE,214,"UL-SCH: (SFN=202 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) "
6602.567952,MAC-LTE,102,"UL-SCH: (SFN=494 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6602.686229,MAC-LTE,508,"UL-SCH: (SFN=955 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:77 bytes) "
6602.90769,PDCP-LTE,505, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=11   
6603.137826,MAC-LTE,401,"UL-SCH: (SFN=700 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) "
6603.143811,MAC-LTE,505,"UL-SCH: (SFN=40  , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
6603.232574,MAC-LTE,208,"UL-SCH: (SFN=33  , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
6603.449335,MAC-LTE,502,"UL-SCH: (SFN=570 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
6603.653836,MAC-LTE,502,"UL-SCH: (SFN=694 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6604.171793,MAC-LTE,102,"UL-SCH: (SFN=933 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) "
6604.249626,MAC-LTE,102,"UL-SCH: (SFN=416 , SF=7) UEId=0   (Long BSR) (3:165 bytes) (Padding:remainder) "
6604.895902,MAC-LTE,450,"UL-SCH: (SFN=62  , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
6604.978687,MAC-LTE,450,"UL-SCH: (SFN=791 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
6605.14258,MAC-LTE,401,"UL-SCH: (SFN=652 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
6605.416686,MAC-LTE,505,"UL-SCH: (SFN=854 , SF=3) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
6605.502437,MAC-LTE,508,"UL-SCH: (SFN=237 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) "
6605.517077,MAC-LTE,205,"UL-SCH: (SFN=661 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
6605.986732,MAC-LTE,211,"UL-SCH: (SFN=278 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
6606.402182,MAC-LTE,211,"UL-SCH: (SFN=774 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
6606.522648,MAC-LTE,505,"UL-SCH: (SFN=843 , SF=4) UEId=0   (Short BSR) (3:128 bytes) (Padding:remainder) "
6606.79805,MAC-LTE,508,"UL-SCH: (SFN=397 , SF=2) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
6607.106369,MAC-LTE,214,"UL-SCH: (SFN=690 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
6607.34202,MAC-LTE,202,"UL-SCH: (SFN=724 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
6607.356842,MAC-LTE,502,"UL-SCH: (SFN=925 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
6607.692274,MAC-LTE,505,"UL-SCH: (SFN=388 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
6608.249376,MAC-LTE,217,"UL-SCH: (SFN=519 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
6608.562329,MAC-LTE,214,"UL-SCH: (SFN=320 , SF=2) UEId=0   (Long BSR) (3:96 bytes) (Padding:remainder) "
6608.563417,MAC-LTE,205,"UL-SCH: (SFN=143 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
6608.638335,MAC-LTE,505,"UL-SCH: (SFN=526 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
6608.981873,MAC-LTE,508,"UL-SCH: (SFN=16  , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6609.283394,MAC-LTE,208,"UL-SCH: (SFN=868 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
6609.580973,MAC-LTE,102,"UL-SCH: (SFN=630 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
6609.88255,MAC-LTE,214,"UL-SCH: (SFN=687 , SF=1) UEId=0   (Short BSR) (Padding:remainder) "
6609.993422,MAC-LTE,211,"UL-SCH: (SFN=926 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6610.25282,MAC-LTE,505,"UL-SCH: (SFN=388 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
6610.569343,MAC-LTE,508,"UL-SCH: (SFN=622 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6610.904683,MAC-LTE,505,"UL-SCH: (SFN=275 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
6610.946871,MAC-LTE,505,"UL-SCH: (SFN=200 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6611.090592,MAC-LTE,214,"UL-SCH: (SFN=162 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
6611.101051,MAC-LTE,217,"UL-SCH: (SFN=808 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
6611.152358,MAC-LTE,202,"UL-SCH: (SFN=194 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
6611.987829,MAC-LTE,211,"UL-SCH: (SFN=396 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
6612.055845,MAC-LTE,505,"UL-SCH: (SFN=286 , SF=5) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
6612.169075,MAC-LTE,450,"UL-SCH: (SFN=496 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
6612.47379,MAC-LTE,211,"UL-SCH: (SFN=893 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6612.707851,MAC-LTE,505,"UL-SCH: (SFN=573 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
6612.772964,MAC-LTE,208,"UL-SCH: (SFN=412 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
6613.393693,MAC-LTE,205,"UL-SCH: (SFN=575 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
6613.571412,MAC-LTE,505,"UL-SCH: (SFN=458 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6614.334273,MAC-LTE,450,"UL-SCH: (SFN=979 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
6614.748415,MAC-LTE,502,"UL-SCH: (SFN=619 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
6615.109103,MAC-LTE,217,"UL-SCH: (SFN=739 , SF=2) UEId=0   (Short BSR) (3:206 bytes) (Padding:remainder) "
6615.248389,MAC-LTE,214,"UL-SCH: (SFN=432 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
6615.413594,MAC-LTE,202,"UL-SCH: (SFN=506 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
6615.993115,MAC-LTE,502,"UL-SCH: (SFN=716 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
6616.204095,MAC-LTE,217,"UL-SCH: (SFN=201 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6616.380524,MAC-LTE,214,"UL-SCH: (SFN=522 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6616.637639,MAC-LTE,214,"UL-SCH: (SFN=593 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
6616.685948,MAC-LTE,508,"UL-SCH: (SFN=707 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) "
6616.75676,MAC-LTE,205,"UL-SCH: (SFN=440 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
6616.793123,MAC-LTE,202,"UL-SCH: (SFN=1021, SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
6616.807136,MAC-LTE,211,"UL-SCH: (SFN=37  , SF=1) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
6617.129949,MAC-LTE,450,"UL-SCH: (SFN=960 , SF=3) UEId=0   (Short BSR) (3:87 bytes) (Padding:remainder) "
6617.397432,MAC-LTE,202,"UL-SCH: (SFN=359 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
6617.712203,MAC-LTE,208,"UL-SCH: (SFN=102 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6617.930717,MAC-LTE,502,"UL-SCH: (SFN=162 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6617.98392,MAC-LTE,214,"UL-SCH: (SFN=750 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
6618.270712,MAC-LTE,502,"UL-SCH: (SFN=309 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
6619.386573,MAC-LTE,505,"UL-SCH: (SFN=664 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
6619.482712,MAC-LTE,214,"UL-SCH: (SFN=852 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
6619.617228,MAC-LTE,502,"UL-SCH: (SFN=530 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
6619.788869,MAC-LTE,202,"UL-SCH: (SFN=118 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
6620.258481,MAC-LTE,217,"UL-SCH: (SFN=316 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
6620.420764,MAC-LTE,202,"UL-SCH: (SFN=733 , SF=6) UEId=0   (Short BSR) (3:77 bytes) (Padding:remainder) "
6620.780845,MAC-LTE,401,"UL-SCH: (SFN=336 , SF=7) UEId=0   (Long BSR) (Padding:remainder) "
6620.913154,MAC-LTE,208,"UL-SCH: (SFN=871 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
6620.920102,MAC-LTE,208,"UL-SCH: (SFN=58  , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
6622.070517,MAC-LTE,505,"UL-SCH: (SFN=58  , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
6622.36141,MAC-LTE,450,"UL-SCH: (SFN=248 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) "
6622.756599,MAC-LTE,214,"UL-SCH: (SFN=137 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
6623.157796,MAC-LTE,102,"UL-SCH: (SFN=212 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
6623.472781,MAC-LTE,102,"UL-SCH: (SFN=640 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:140 bytes) "
